ID;year_;box;nest;transponder;tarsus;weight;fledge_date;hatch_day;fledge_day;fledge_age;fledge_time;sunrise;fledge_time_sunrise;solar_noon;median;order;surviveSNB;surviveSF;survive;epy;sex
B4X1754;2018;5;5_2018;08E0000000008001;16.75;10.5;02/06/2018;134;153;19;8.144167;5.33;2.81;13.23;-0.44;4;0;0;0;0;2
B4X1752;2018;5;5_2018;1F60000000008001;17.45;11;02/06/2018;134;153;19;9.240000;5.33;3.91;13.23;-0.44;5;1;1;1;0;1
B4X1751;2018;5;5_2018;20E0000000008001;17.42;10.4;02/06/2018;134;153;19;9.283333;5.33;3.95;13.23;-0.44;6;0;0;0;0;2
B4X1755;2018;5;5_2018;7.76E+15;17.17;10.4;02/06/2018;134;153;19;9.290000;5.33;3.96;13.23;-0.44;7;0;0;0;0;1
B4P9209;2017;50;50_2017;1.1E+15;15.95;8.6;25/05/2017;124;145;21;8.126111;5.43;2.69;13.22;NA;1;0;0;0;0;1
B4P9208;2017;50;50_2017;5.6E+15;17;9.8;25/05/2017;124;145;21;10.351667;5.43;4.92;13.22;NA;2;0;0;0;1;1
B4P9206;2017;50;50_2017;B600000000008001;16.01;8.7;25/05/2017;124;145;21;10.571111;5.43;5.14;13.22;NA;3;1;1;1;0;2
B4P9207;2017;50;50_2017;DA00000000008001;16.15;8.9;26/05/2017;124;146;22;17.750000;5.42;12.33;13.23;NA;4;0;0;0;1;1
B4X1451;2018;51;51_2018;B160000000008001;15.85;9.8;31/05/2018;131;151;20;11.078611;5.35;5.73;13.23;-1.31;1;0;0;0;0;2
B4X1449;2018;51;51_2018;87A0000000008001;16.42;11.1;31/05/2018;131;151;20;11.591667;5.35;6.24;13.23;-1.31;2;0;0;0;0;1
B4X1452;2018;51;51_2018;6.6E+14;16.68;10.4;31/05/2018;131;151;20;11.618611;5.35;6.27;13.23;-1.31;3;0;0;0;0;1
B4X1454;2018;51;51_2018;2.56E+15;16.59;10.5;31/05/2018;131;151;20;11.642222;5.35;6.29;13.23;-1.31;4;0;0;0;0;2
B4X1453;2018;51;51_2018;6.66E+15;16.85;10.6;31/05/2018;131;151;20;11.653333;5.35;6.30;13.23;-1.31;5;0;0;0;0;1
B4X1450;2018;51;51_2018;6C60000000008001;16.53;10.4;31/05/2018;131;151;20;11.662500;5.35;6.31;13.23;-1.31;6;0;0;0;0;1
B4P9300;2017;52;52_2017;A580000000008001;15.94;9.7;27/05/2017;128;147;19;7.571667;5.40;2.17;13.23;-0.87;1;0;0;0;0;2
B4P9295;2017;52;52_2017;C880000000008001;16.86;11.9;27/05/2017;128;147;19;7.605833;5.40;2.21;13.23;-0.87;2;0;0;0;0;1
B4P9294;2017;52;52_2017;D080000000008001;16.85;10.8;27/05/2017;128;147;19;7.990000;5.40;2.59;13.23;-0.87;3;0;0;0;0;1
B4P9299;2017;52;52_2017;7.08E+15;15.9;11;27/05/2017;128;147;19;8.000278;5.40;2.60;13.23;-0.87;4;0;0;0;0;2
B4P9298;2017;52;52_2017;1.08E+15;16.43;11.3;27/05/2017;128;147;19;8.017500;5.40;2.62;13.23;-0.87;5;0;0;0;0;2
B4P9297;2017;52;52_2017;2.08E+15;17.02;10.7;27/05/2017;128;147;19;8.026667;5.40;2.63;13.23;-0.87;6;0;0;0;0;2
B4P9296;2017;52;52_2017;D280000000008001;15.82;9;27/05/2017;128;147;19;8.194167;5.40;2.79;13.23;-0.87;7;0;0;0;0;1
B4P8601;2017;52;52_2017;C580000000008001;17.14;10.9;27/05/2017;128;147;19;8.203056;5.40;2.80;13.23;-0.87;8;0;0;0;0;1
B4P8931;2017;53;53_2017;0C00000000008001;15.8;9.9;21/05/2017;121;141;20;11.744167;5.50;6.24;13.22;-0.81;1;0;0;0;1;1
B4P8932;2017;53;53_2017;1.4E+15;16.14;9.2;21/05/2017;121;141;20;12.671667;5.50;7.17;13.22;-0.81;2;0;0;0;1;1
B4X1393;2018;53;53_2018;BD60000000008001;16.07;11.7;31/05/2018;130;151;21;8.299167;5.35;2.95;13.23;-1.20;1;0;0;0;0;1
B4X1396;2018;53;53_2018;3.6E+14;15.9;9.8;31/05/2018;130;151;21;8.755833;5.35;3.41;13.23;-1.20;2;0;0;0;1;2
B4X1394;2018;53;53_2018;7D60000000008001;16.13;11.2;31/05/2018;130;151;21;8.925833;5.35;3.58;13.23;-1.20;3;0;0;0;0;1
B4X1395;2018;53;53_2018;FD60000000008001;15.88;10.1;31/05/2018;130;151;21;8.957778;5.35;3.61;13.23;-1.20;4;0;0;0;0;2
B4X1397;2018;53;53_2018;8.36E+15;13.97;7.6;31/05/2018;130;151;21;10.980833;5.35;5.63;13.23;-1.20;5;0;0;0;1;2
B4P8945;2017;55;55_2017;9E+14;16.73;9.9;22/05/2017;122;142;20;10.450000;5.48;4.97;13.22;NA;1;1;1;1;0;1
B4P8944;2017;55;55_2017;8.9E+15;15.97;8.5;23/05/2017;122;143;21;6.605000;5.47;1.14;13.22;NA;2;0;0;0;0;2
B4P8943;2017;55;55_2017;3.1E+15;15.1;8.8;23/05/2017;122;143;21;8.713611;5.47;3.25;13.22;NA;3;0;0;0;0;2
B4X1057;2018;55;55_2018;DD60000000008001;17.48;11.3;30/05/2018;131;150;19;9.480556;5.37;4.11;13.23;NA;1;0;0;0;0;1
B4X1055;2018;55;55_2018;0BA0000000008001;17.14;10.8;30/05/2018;131;150;19;10.455278;5.37;5.09;13.23;NA;2;0;0;0;0;1
B4X1056;2018;55;55_2018;2FA0000000008001;17.24;10.9;30/05/2018;131;150;19;10.835278;5.37;5.47;13.23;NA;3;0;0;0;0;1
B4X1051;2018;55;55_2018;81E0000000008001;17.36;10.7;30/05/2018;131;150;19;10.911111;5.37;5.54;13.23;NA;4;0;0;0;0;2
B4X1054;2018;55;55_2018;7A60000000008001;17.32;11.8;30/05/2018;131;150;19;10.948333;5.37;5.58;13.23;NA;5;0;0;0;0;1
B4X1058;2018;55;55_2018;4.16E+15;17.09;10.3;30/05/2018;131;150;19;10.975000;5.37;5.61;13.23;NA;6;0;0;0;0;1
B4X1053;2018;55;55_2018;E660000000008001;16.83;10.2;30/05/2018;131;150;19;11.516111;5.37;6.15;13.23;NA;7;0;0;0;0;2
B4X1052;2018;55;55_2018;6D60000000008001;16.9;9.8;30/05/2018;131;150;19;11.683889;5.37;6.32;13.23;NA;8;0;0;0;0;2
B4P9940;2018;58;58_2018;6.12E+15;16.59;11.4;27/05/2018;128;147;19;7.341944;5.40;1.94;13.22;-0.56;1;0;0;0;0;2
B4P9943;2018;58;58_2018;F320000000008001;17.28;10.7;27/05/2018;128;147;19;12.371389;5.40;6.97;13.22;-0.56;2;0;0;0;0;1
B4P9935;2018;58;58_2018;B320000000008001;17.2;12.2;28/05/2018;128;148;20;7.514722;5.40;2.11;13.23;-0.56;3;0;0;0;0;1
B4P9937;2018;58;58_2018;CB20000000008001;17.17;11.4;28/05/2018;128;148;20;7.603333;5.40;2.20;13.23;-0.56;4;0;0;0;0;1
B4P9936;2018;58;58_2018;D320000000008001;17.36;11.2;28/05/2018;128;148;20;7.692222;5.40;2.29;13.23;-0.56;5;0;0;0;0;1
B4P9938;2018;58;58_2018;AB20000000008001;16.52;10.2;28/05/2018;128;148;20;7.726111;5.40;2.33;13.23;-0.56;6;0;0;0;0;2
B4P9934;2018;58;58_2018;FD20000000008001;16.7;10.2;28/05/2018;128;148;20;12.380833;5.40;6.98;13.23;-0.56;7;0;0;0;0;2
B4P9939;2018;58;58_2018;5.32E+15;16.48;10.7;28/05/2018;128;148;20;12.453333;5.40;7.05;13.23;-0.56;8;1;1;1;0;1
B4P9942;2018;58;58_2018;2B20000000008001;14.05;7.1;29/05/2018;128;149;21;7.220278;5.38;1.84;13.23;-0.56;9;0;0;0;0;1
B4P8681;2017;6;6_2017;3.04E+15;17.61;9.8;01/06/2017;131;152;21;8.671111;5.35;3.32;13.24;-1.31;1;0;0;0;0;2
B4P8672;2017;6;6_2017;E840000000008001;17.43;9.8;01/06/2017;131;152;21;8.722222;5.35;3.37;13.24;-1.31;2;0;0;0;0;2
B4P8675;2017;6;6_2017;8.4E+14;17.57;9.7;01/06/2017;131;152;21;8.744722;5.35;3.39;13.24;-1.31;3;1;1;1;0;1
B4P8678;2017;6;6_2017;A380000000008001;17.73;10.2;01/06/2017;131;152;21;8.757500;5.35;3.41;13.24;-1.31;4;0;0;0;0;1
B4P8679;2017;6;6_2017;A980000000008001;17.37;9.7;01/06/2017;131;152;21;9.923611;5.35;4.57;13.24;-1.31;5;0;0;0;0;2
B4P8673;2017;6;6_2017;F580000000008001;17.38;9.5;01/06/2017;131;152;21;12.443611;5.35;7.09;13.24;-1.31;6;0;0;0;0;2
B4P8677;2017;6;6_2017;1.84E+15;17.94;9.5;01/06/2017;131;152;21;12.469444;5.35;7.12;13.24;-1.31;7;0;0;0;0;2
B4P8674;2017;6;6_2017;F040000000008001;17.53;9.4;01/06/2017;131;152;21;12.498889;5.35;7.15;13.24;-1.31;8;0;0;0;0;1
B4P8676;2017;6;6_2017;6.38E+15;17.76;9.2;01/06/2017;131;152;21;12.506389;5.35;7.16;13.24;-1.31;9;0;0;0;0;1
B4P8680;2017;6;6_2017;D040000000008001;18.45;9.8;01/06/2017;131;152;21;12.522778;5.35;7.17;13.24;-1.31;10;0;0;0;0;1
B4P9380;2018;6;6_2018;35A0000000008001;17.16;10.9;29/05/2018;129;149;20;11.618611;5.38;6.24;13.23;-0.77;1;0;0;0;0;1
B4P9386;2018;6;6_2018;33A0000000008001;16.95;10.3;29/05/2018;129;149;20;15.467500;5.38;10.08;13.23;-0.77;2;0;0;0;0;2
B4P9385;2018;6;6_2018;ADA0000000008001;17.96;11.4;29/05/2018;129;149;20;15.500000;5.38;10.12;13.23;-0.77;3;0;0;0;0;1
B4P9382;2018;6;6_2018;93A0000000008001;17.84;11.2;30/05/2018;129;150;21;14.478056;5.37;9.11;13.23;-0.77;4;1;0;1;0;2
B4P9388;2018;6;6_2018;2DA0000000008001;17.6;10.5;30/05/2018;129;150;21;14.486389;5.37;9.12;13.23;-0.77;5;0;0;0;0;2
B4P9384;2018;6;6_2018;E5A0000000008001;17.67;11.4;30/05/2018;129;150;21;14.498889;5.37;9.13;13.23;-0.77;6;0;0;0;0;1
B4P9383;2018;6;6_2018;EDA0000000008001;16.6;10.5;30/05/2018;129;150;21;14.525278;5.37;9.16;13.23;-0.77;7;0;0;0;0;2
B4P9379;2018;6;6_2018;25A0000000008001;17.29;10.7;30/05/2018;129;150;21;14.606111;5.37;9.24;13.23;-0.77;8;0;0;0;0;1
B4P9387;2018;6;6_2018;37A0000000008001;17.48;10.9;30/05/2018;129;150;21;14.855556;5.37;9.49;13.23;-0.77;9;0;0;0;0;2
B4P9381;2018;6;6_2018;05A0000000008001;15.16;7.6;31/05/2018;129;151;22;6.167778;5.35;0.82;13.23;-0.77;10;0;0;0;0;1
B4P9034;2017;64;64_2017;C780000000008001;16.9;10.3;29/05/2017;130;149;19;10.193611;5.38;4.81;13.23;-1.29;1;0;0;0;0;2
B4P9030;2017;64;64_2017;9.78E+15;16.68;10.1;29/05/2017;130;149;19;10.440556;5.38;5.06;13.23;-1.29;2;0;0;0;0;2
B4P9028;2017;64;64_2017;D780000000008001;16.76;9.6;29/05/2017;130;149;19;10.532222;5.38;5.15;13.23;-1.29;3;0;0;0;0;2
B4P9032;2017;64;64_2017;6.78E+15;17.41;10.3;29/05/2017;130;149;19;10.566667;5.38;5.18;13.23;-1.29;4;0;0;0;1;1
B4P9035;2017;64;64_2017;2.78E+15;16.64;9.6;29/05/2017;130;149;19;10.570278;5.38;5.19;13.23;-1.29;5;0;0;0;0;2
B4P9029;2017;64;64_2017;5.78E+15;17.52;10.4;29/05/2017;130;149;19;10.771389;5.38;5.39;13.23;-1.29;6;0;0;0;0;1
B4P9033;2017;64;64_2017;E780000000008001;16.21;9.7;29/05/2017;130;149;19;10.805000;5.38;5.42;13.23;-1.29;7;0;0;0;0;2
B4P9412;2017;67;67_2017;D700000000008001;17.31;11;24/05/2017;124;144;20;11.798056;5.45;6.35;13.22;-1.38;1;0;1;1;0;1
B4P9415;2017;67;67_2017;9.7E+15;16.66;9.6;25/05/2017;124;145;21;8.369167;5.43;2.94;13.22;-1.38;2;0;0;0;0;1
B4P9416;2017;67;67_2017;5.7E+15;16.51;10.1;25/05/2017;124;145;21;8.375556;5.43;2.94;13.22;-1.38;3;0;0;0;0;2
B4P9413;2017;67;67_2017;E700000000008001;17.01;10;25/05/2017;124;145;21;8.395556;5.43;2.96;13.22;-1.38;4;0;0;0;0;2
B4P9414;2017;67;67_2017;1.7E+15;16.91;11;25/05/2017;124;145;21;9.433056;5.43;4.00;13.22;-1.38;5;0;0;0;0;1
B4P9977;2018;68;68_2018;A120000000008001;16.8;11.1;30/05/2018;129;150;21;8.771944;5.37;3.41;13.23;-0.16;1;1;0;1;0;1
B4P9983;2018;68;68_2018;CD20000000008001;17.41;11.8;30/05/2018;129;150;21;8.830833;5.37;3.46;13.23;-0.16;2;1;1;1;0;1
B4P9976;2018;68;68_2018;3B20000000008001;16.73;11;30/05/2018;129;150;21;8.836389;5.37;3.47;13.23;-0.16;3;0;0;0;0;1
B4P9984;2018;68;68_2018;3.32E+15;16.45;10.2;30/05/2018;129;150;21;8.840000;5.37;3.47;13.23;-0.16;4;0;0;0;0;2
B4P9982;2018;68;68_2018;4.32E+15;16.66;11.3;30/05/2018;129;150;21;8.866944;5.37;3.50;13.23;-0.16;5;0;0;0;0;1
B4P9979;2018;68;68_2018;8D20000000008001;17.01;11.1;30/05/2018;129;150;21;8.875278;5.37;3.51;13.23;-0.16;6;0;0;0;0;1
B4P9985;2018;68;68_2018;5.52E+15;16.64;11.5;30/05/2018;129;150;21;8.893889;5.37;3.53;13.23;-0.16;7;0;0;0;0;1
B4P9981;2018;68;68_2018;4.12E+15;15.82;9.8;30/05/2018;129;150;21;9.056667;5.37;3.69;13.23;-0.16;8;0;0;0;0;2
B4P9978;2018;68;68_2018;7.32E+15;16.72;11;30/05/2018;129;150;21;9.086667;5.37;3.72;13.23;-0.16;9;0;0;0;0;1
B4P9980;2018;68;68_2018;3.12E+15;15.32;9;30/05/2018;129;150;21;9.109722;5.37;3.74;13.23;-0.16;10;0;0;0;0;2
B4P8866;2017;7;7_2017;9E00000000008001;14.45;7.4;24/05/2017;122;144;22;10.918889;5.45;5.47;13.22;-0.95;1;0;0;0;0;2
B4P8867;2017;7;7_2017;4.1E+15;16;9.2;24/05/2017;122;144;22;10.979722;5.45;5.53;13.22;-0.95;2;0;0;0;0;1
B4P8869;2017;7;7_2017;6E00000000008001;15.8;9;24/05/2017;122;144;22;10.995556;5.45;5.55;13.22;-0.95;3;0;0;0;0;1
B4P8868;2017;7;7_2017;EE00000000008001;15.95;8;24/05/2017;122;144;22;10.999444;5.45;5.55;13.22;-0.95;4;0;0;0;0;1
B4P9337;2018;7;7_2018;7A20000000008001;17.19;10.3;28/05/2018;127;148;21;8.482222;5.40;3.08;13.23;-0.36;1;0;0;0;0;2
B4P9335;2018;7;7_2018;7.62E+15;17.3;10.5;28/05/2018;127;148;21;8.574167;5.40;3.17;13.23;-0.36;2;0;0;0;0;1
B4P9341;2018;7;7_2018;4.2E+14;17.92;11.2;28/05/2018;127;148;21;8.685000;5.40;3.29;13.23;-0.36;3;0;0;0;0;1
B4P9340;2018;7;7_2018;AA20000000008001;17.83;10.3;28/05/2018;127;148;21;8.688889;5.40;3.29;13.23;-0.36;4;0;0;0;0;1
B4P9333;2018;7;7_2018;2C20000000008001;17.48;10.5;28/05/2018;127;148;21;8.730000;5.40;3.33;13.23;-0.36;5;1;0;1;0;2
B4P9338;2018;7;7_2018;7C20000000008001;16.88;10.7;28/05/2018;127;148;21;8.787500;5.40;3.39;13.23;-0.36;6;0;0;0;0;2
B4P9336;2018;7;7_2018;F420000000008001;16.87;10.2;28/05/2018;127;148;21;8.796389;5.40;3.40;13.23;-0.36;7;0;0;0;0;2
B4P9334;2018;7;7_2018;E220000000008001;17.4;9.9;28/05/2018;127;148;21;8.806667;5.40;3.41;13.23;-0.36;8;0;0;0;0;1
B4P9339;2018;7;7_2018;8A20000000008001;16.97;10.3;28/05/2018;127;148;21;9.019444;5.40;3.62;13.23;-0.36;9;0;0;0;0;1
B4P9342;2018;7;7_2018;8.62E+15;17.73;11.1;28/05/2018;127;148;21;9.124722;5.40;3.72;13.23;-0.36;10;0;0;0;0;1
B4P9904;2018;71;71_2018;1B20000000008001;17.42;12.4;27/05/2018;127;147;20;6.926111;5.40;1.53;13.22;-0.49;1;0;0;0;0;1
B4P9906;2018;71;71_2018;A920000000008001;17.57;11.1;27/05/2018;127;147;20;7.023056;5.40;1.62;13.22;-0.49;2;0;0;0;0;2
B4P9903;2018;71;71_2018;D120000000008001;17.35;11.9;27/05/2018;127;147;20;7.055000;5.40;1.66;13.22;-0.49;3;0;0;0;0;1
B4P9902;2018;71;71_2018;8.52E+15;17.22;10.9;27/05/2018;127;147;20;7.433056;5.40;2.03;13.22;-0.49;4;0;0;0;0;2
B4P9907;2018;71;71_2018;5D20000000008001;16.41;10.9;27/05/2018;127;147;20;7.480833;5.40;2.08;13.22;-0.49;5;0;0;0;0;2
B4P9905;2018;71;71_2018;7E20000000008001;16.85;11.6;27/05/2018;127;147;20;7.495833;5.40;2.10;13.22;-0.49;6;1;0;1;0;2
B4P9901;2018;71;71_2018;0D20000000008001;16.91;11.7;27/05/2018;127;147;20;7.507778;5.40;2.11;13.22;-0.49;7;0;0;0;0;2
B4X1228;2018;73;73_2018;0DA0000000008001;17.45;11.2;30/05/2018;131;150;19;20.083611;5.37;14.72;13.23;-1.14;1;0;0;0;0;1
B4X1233;2018;73;73_2018;AE60000000008001;17.45;11.4;31/05/2018;131;151;20;6.216667;5.35;0.87;13.23;-1.14;2;0;0;0;0;1
B4X1232;2018;73;73_2018;D3A0000000008001;16.8;10.5;31/05/2018;131;151;20;8.766667;5.35;3.42;13.23;-1.14;3;0;0;0;0;2
B4X1235;2018;73;73_2018;F960000000008001;17;11;31/05/2018;131;151;20;9.337500;5.35;3.99;13.23;-1.14;4;0;0;0;0;1
B4X1230;2018;73;73_2018;8.66E+15;17.65;11.6;01/06/2018;131;152;21;6.204167;5.35;0.85;13.23;-1.14;5;0;0;0;0;1
B4X1236;2018;73;73_2018;D960000000008001;16.8;10.5;01/06/2018;131;152;21;6.545556;5.35;1.20;13.23;-1.14;6;0;0;0;1;1
B4X1229;2018;73;73_2018;3.66E+15;16.4;9.5;01/06/2018;131;152;21;6.608611;5.35;1.26;13.23;-1.14;7;0;0;0;0;1
B4X1237;2018;73;73_2018;8E60000000008001;17.2;10.9;01/06/2018;131;152;21;6.665000;5.35;1.32;13.23;-1.14;8;0;0;0;0;1
B4X1231;2018;73;73_2018;A960000000008001;17.2;10.8;01/06/2018;131;152;21;8.488611;5.35;3.14;13.23;-1.14;9;0;0;0;0;1
B4X1227;2018;73;73_2018;7.96E+15;16.1;10.4;01/06/2018;131;152;21;8.900833;5.35;3.55;13.23;-1.14;10;0;0;0;1;1
B4X1234;2018;73;73_2018;3.56E+15;16.6;10;01/06/2018;131;152;21;8.936667;5.35;3.59;13.23;-1.14;11;0;0;0;0;1
B4X1090;2018;75;75_2018;9AA0000000008001;16.14;11.2;02/06/2018;134;153;19;9.566944;5.33;4.23;13.23;-2.13;1;0;0;0;0;2
B4X1095;2018;75;75_2018;89A0000000008001;16.02;10.1;02/06/2018;134;153;19;9.574444;5.33;4.24;13.23;-2.13;2;0;0;0;1;2
B4X1093;2018;75;75_2018;D1A0000000008001;16.18;10.4;02/06/2018;134;153;19;9.746389;5.33;4.41;13.23;-2.13;3;0;0;0;0;2
B4X1092;2018;75;75_2018;F5A0000000008001;16.21;11.5;02/06/2018;134;153;19;9.781389;5.33;4.45;13.23;-2.13;4;1;0;1;0;2
B4X1091;2018;75;75_2018;4.46E+15;16.76;11.2;02/06/2018;134;153;19;9.784722;5.33;4.45;13.23;-2.13;5;0;0;0;0;1
B4X1096;2018;75;75_2018;4EA0000000008001;16.33;9.9;02/06/2018;134;153;19;12.723889;5.33;7.39;13.23;-2.13;6;1;0;1;0;2
B4X1094;2018;75;75_2018;8C10000000008001;15.83;9.7;02/06/2018;134;153;19;18.112222;5.33;12.78;13.23;-2.13;7;0;0;0;0;2
B4P8604;2017;76;76_2017;2.28E+15;16.61;11;27/05/2017;129;147;18;11.423611;5.40;6.02;13.23;-1.86;1;0;0;0;1;1
B4P8609;2017;76;76_2017;EC80000000008001;16.09;10.3;27/05/2017;129;147;18;11.427778;5.40;6.03;13.23;-1.86;2;0;0;0;0;2
B4P8611;2017;76;76_2017;5.28E+15;16.54;10.1;28/05/2017;129;148;19;14.073611;5.38;8.69;13.23;-1.86;3;0;0;0;1;2
B4P8608;2017;76;76_2017;C280000000008001;17.03;10.5;29/05/2017;129;149;20;7.691389;5.38;2.31;13.23;-1.86;4;0;0;0;0;1
B4P8610;2017;76;76_2017;6.08E+15;15.71;9.6;29/05/2017;129;149;20;11.689444;5.38;6.31;13.23;-1.86;5;0;0;0;1;2
B4P8607;2017;76;76_2017;3.6E+15;16.19;10.2;29/05/2017;129;149;20;11.818889;5.38;6.44;13.23;-1.86;6;0;0;0;1;2
B4P8605;2017;76;76_2017;1C80000000008001;16.38;9.7;29/05/2017;129;149;20;13.342778;5.38;7.96;13.23;-1.86;7;0;0;0;0;1
B4P8606;2017;76;76_2017;FD00000000008001;16.51;9;29/05/2017;129;149;20;13.365278;5.38;7.98;13.23;-1.86;8;0;0;0;1;1
B4X1099;2018;76;76_2018;D6A0000000008001;16.1;11.7;03/06/2018;134;154;20;6.983333;5.32;1.67;13.23;-0.50;1;1;0;1;0;2
B4X1100;2018;76;76_2018;01A0000000008001;16.07;11.9;03/06/2018;134;154;20;6.991667;5.32;1.68;13.23;-0.50;2;1;0;1;0;2
B4X1097;2018;76;76_2018;31A0000000008001;16.84;11.9;03/06/2018;134;154;20;7.068611;5.32;1.75;13.23;-0.50;3;0;0;0;0;1
B4X1098;2018;76;76_2018;9EA0000000008001;16.31;11.3;03/06/2018;134;154;20;7.076944;5.32;1.76;13.23;-0.50;4;0;0;0;0;1
B4P8612;2017;77;77_2017;AD80000000008001;17.5;11.6;28/05/2017;129;148;19;7.608056;5.38;2.22;13.23;-1.48;1;1;1;1;0;1
B4P8613;2017;77;77_2017;2D80000000008001;16.62;10.5;28/05/2017;129;148;19;8.300556;5.38;2.92;13.23;-1.48;2;0;0;0;0;2
B4P8614;2017;77;77_2017;CD80000000008001;17.07;9.6;28/05/2017;129;148;19;11.900556;5.38;6.52;13.23;-1.48;3;0;0;0;0;2
B4X1059;2018;77;77_2018;F7A0000000008001;16.9;10.6;30/05/2018;131;150;19;13.038611;5.37;7.67;13.23;-0.79;1;0;0;0;0;2
B4X1066;2018;77;77_2018;DBA0000000008001;17.45;11.1;30/05/2018;131;150;19;15.794444;5.37;10.43;13.23;-0.79;2;0;0;0;0;2
B4X1060;2018;77;77_2018;41E0000000008001;15.85;10;30/05/2018;131;150;19;15.874444;5.37;10.51;13.23;-0.79;3;1;0;1;0;2
B4X1065;2018;77;77_2018;C7A0000000008001;17.26;11.3;31/05/2018;131;151;20;10.048333;5.35;4.70;13.23;-0.79;4;0;0;0;1;1
B4X1064;2018;77;77_2018;65A0000000008001;17.54;10.9;31/05/2018;131;151;20;10.983611;5.35;5.63;13.23;-0.79;5;0;0;0;0;1
B4X1061;2018;77;77_2018;71E0000000008001;17.22;10.1;31/05/2018;131;151;20;11.013889;5.35;5.66;13.23;-0.79;6;0;0;0;0;2
B4X1062;2018;77;77_2018;59E0000000008001;17.02;10.5;31/05/2018;131;151;20;14.449167;5.35;9.10;13.23;-0.79;7;1;0;1;1;2
B4X1063;2018;77;77_2018;65E0000000008001;16.02;9.4;31/05/2018;131;151;20;14.627500;5.35;9.28;13.23;-0.79;8;1;0;1;0;2
B4P9364;2018;8;8_2018;9A20000000008001;17.8;12.1;26/05/2018;127;146;19;10.126111;5.42;4.71;13.22;-1.17;1;0;0;0;0;1
B4P9363;2018;8;8_2018;8.22E+15;17.2;12.1;26/05/2018;127;146;19;11.033056;5.42;5.62;13.22;-1.17;2;0;0;0;0;1
B4P9367;2018;8;8_2018;8.42E+15;17.5;11.5;27/05/2018;127;147;20;7.910000;5.40;2.51;13.22;-1.17;3;1;0;1;0;1
B4P9369;2018;8;8_2018;7.22E+15;17.54;11;27/05/2018;127;147;20;9.748611;5.40;4.35;13.22;-1.17;4;0;0;0;0;2
B4P9362;2018;8;8_2018;6.42E+15;16.77;11.8;27/05/2018;127;147;20;10.142500;5.40;4.74;13.22;-1.17;5;0;0;0;0;1
B4P9366;2018;8;8_2018;4E20000000008001;16.95;9.9;27/05/2018;127;147;20;10.265833;5.40;4.87;13.22;-1.17;6;0;0;0;0;2
B4P9365;2018;8;8_2018;C220000000008001;17.21;10.8;28/05/2018;127;148;21;6.846944;5.40;1.45;13.23;-1.17;7;0;0;0;0;1
B4X1044;2018;80;80_2018;D860000000008001;17.5;12;31/05/2018;131;151;20;8.035000;5.35;2.69;13.23;-0.38;1;0;0;0;0;1
B4X1042;2018;80;80_2018;8.06E+15;17.61;11.9;31/05/2018;131;151;20;8.526111;5.35;3.18;13.23;-0.38;2;0;0;0;0;1
B4X1045;2018;80;80_2018;43A0000000008001;17.83;11.9;31/05/2018;131;151;20;8.538056;5.35;3.19;13.23;-0.38;3;0;0;0;0;1
B4X1047;2018;80;80_2018;F3A0000000008001;17.63;11.8;31/05/2018;131;151;20;8.548611;5.35;3.20;13.23;-0.38;4;0;0;0;0;1
B4X1049;2018;80;80_2018;99E0000000008001;16.75;10.6;31/05/2018;131;151;20;8.588333;5.35;3.24;13.23;-0.38;5;0;0;0;0;2
B4X1048;2018;80;80_2018;A5E0000000008001;17.85;11.9;31/05/2018;131;151;20;8.640278;5.35;3.29;13.23;-0.38;6;0;0;0;0;1
B4X1043;2018;80;80_2018;17A0000000008001;16.32;9.5;31/05/2018;131;151;20;8.649722;5.35;3.30;13.23;-0.38;7;0;0;0;0;2
B4X1046;2018;80;80_2018;B3A0000000008001;15.97;9.7;31/05/2018;131;151;20;8.661944;5.35;3.31;13.23;-0.38;8;0;0;0;0;1
B4X1050;2018;80;80_2018;B1E0000000008001;16.83;11.4;31/05/2018;131;151;20;8.750833;5.35;3.40;13.23;-0.38;9;0;0;0;0;2
B4P9401;2017;81;81_2017;ED00000000008001;17.1;9.8;25/05/2017;123;145;22;7.101667;5.43;1.67;13.22;-1.08;1;0;0;0;0;2
B4P9402;2017;81;81_2017;DD00000000008001;16.2;10.2;25/05/2017;123;145;22;7.733056;5.43;2.30;13.22;-1.08;2;1;1;1;0;2
B4P8899;2017;81;81_2017;1D00000000008001;16.65;9.5;25/05/2017;123;145;22;7.753333;5.43;2.32;13.22;-1.08;3;0;0;0;0;1
B4P8897;2017;81;81_2017;AD00000000008001;15.8;8.1;26/05/2017;123;146;23;8.515278;5.42;3.10;13.23;-1.08;4;0;0;0;0;2
B4P8900;2017;81;81_2017;D500000000008001;16.25;7.8;26/05/2017;123;146;23;8.535278;5.42;3.12;13.23;-1.08;5;0;0;0;0;2
B4P8898;2017;81;81_2017;2D00000000008001;15.5;8.7;26/05/2017;123;146;23;8.620000;5.42;3.20;13.23;-1.08;6;0;0;0;0;2
B4P9403;2017;81;81_2017;6D00000000008001;16.2;8.6;26/05/2017;123;146;23;8.664722;5.42;3.25;13.23;-1.08;7;1;1;1;0;1
B4P8838;2017;85;85_2017;DC00000000008001;17.15;11;21/05/2017;120;141;21;10.832222;5.50;5.33;13.22;-1.44;1;0;0;0;0;1
